,tree,expresion,y_predict,mse,isValida
21,"
sin______________
                 \
            ______+_
           /        \
       ___*_        cos__
      /     \            \
    sin     log           **
       \       \         /  \
        1       1       X    1
",sin(((sin(1)*log(1))+cos((X**1)))),"[0.5144, 0.5857, 0.6474, 0.6997, 0.7427, 0.777, 0.8033, 0.8224, 0.8347, 0.8407, 0.8407, 0.8347, 0.8224, 0.8033, 0.777, 0.7427, 0.6997, 0.6474, 0.5857, 0.5144]",(1.6214+0j),True
22,"
   ________________**_
  /                   \
log_______            sin______
          \                    \
        ___/_                ___+_
       /     \              /     \
      **     sin          cos     tan
     /  \       \            \       \
    1    X       1            X       1
",(log(((1**X)/sin(1)))**sin((cos(X)+tan(1)))),"[0.219, 0.2375, 0.2582, 0.2804, 0.3031, 0.325, 0.3447, 0.361, 0.3727, 0.3787, 0.3787, 0.3727, 0.361, 0.3447, 0.325, 0.3031, 0.2804, 0.2582, 0.2375, 0.219]",(1.6223+0j),True
23,"
sin__________
             \
       _______*______
      /              \
    cos_           ___-__
        \         /      \
        tan     tan       *
           \       \     / \
            X       1   1   1
",sin((cos(tan(X))*(tan(1)-(1*1)))),"[0.0075, 0.1766, 0.293, 0.3728, 0.4282, 0.4669, 0.4937, 0.5118, 0.523, 0.5283, 0.5283, 0.523, 0.5118, 0.4937, 0.4669, 0.4282, 0.3728, 0.293, 0.1766, 0.0075]",(1.7517+0j),True
24,"
   ________________*_
  /                  \
cos______            sin_
         \               \
        __**__           sin__
       /      \               \
      -        +               -
     / \      / \             / \
    1   X    1   X           1   X
",(cos(((1-X)**(1+X)))*sin(sin((1-X)))),"[0.4263, 0.3903, 0.3532, 0.32, 0.2954, 0.2832, 0.286, 0.3046, 0.3374, 0.38, 0.4252, 0.4633, 0.4841, 0.4794, 0.4456, 0.3846, 0.3025, 0.2071, 0.1049, 0.0]",(1.7535+0j),True
25,"
            _______________-_
           /                 \
   _______+_______           sin_
  /               \              \
tan_            ___*_            cos__
    \          /     \                \
    log       **     cos               *
       \     /  \       \             / \
        1   1    X       X           1   X
",((tan(log(1))+((1**X)*cos(X)))-sin(cos((1*X)))),"[np.float64(0.0259), np.float64(0.04), np.float64(0.0568), np.float64(0.0753), np.float64(0.0944), np.float64(0.1129), np.float64(0.1295), np.float64(0.1432), np.float64(0.1529), np.float64(0.1579), np.float64(0.1579), np.float64(0.1529), np.float64(0.1432), np.float64(0.1295), np.float64(0.1129), np.float64(0.0944), np.float64(0.0753), np.float64(0.0568), np.float64(0.04), np.float64(0.0259)]",(1.7808+0j),True
26,"
            ______________+_
           /                \
   _______/______           sin______
  /              \                   \
tan_           ___-__              ___**__
    \         /      \            /       \
    log     log       -         sin        *
       \       \     / \           \      / \
        X       X   1   1           X    1   X
",((tan(log(X))/(log(X)-(1-1)))+sin((sin(X)**(1*X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6877, -1.2407, 3.7631, 2.1884, 1.876, 1.7614, 1.7183, 1.7102, 1.722, 0]",(1.8322+0j),True
27,"
            __________/_
           /            \
   _______*_            log_
  /         \               \
sin_        cos_            tan_
    \           \               \
    tan         sin             log
       \           \               \
        X           1               X
",((sin(tan(X))*cos(sin(1)))/log(tan(log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0218, 0.0835, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8333+0j),True
28,"
   _______________+_
  /                 \
log______           sin_
         \              \
        __-__           cos__
       /     \               \
      -       /               +
     / \     / \             / \
    X   1   X   1           1   X
",(log(((X-1)-(X/1)))+sin(cos((1+X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
29,"
cos_
    \
    cos_
        \
        log_
            \
            log
               \
                X
",cos(cos(log(log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
30,"
   ___________-__________
  /                      \
sin_               _______+_
    \             /         \
    log_        cos__       tan_
        \            \          \
        log           +         log
           \         / \           \
            X       X   1           1
",(sin(log(log(X)))-(cos((X+1))+tan(log(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
31,"
tan______________
                 \
            ______/_
           /        \
        __/__       tan_
       /     \          \
      -       +         log
     / \     / \           \
    1   1   1   1           1
",tan((((1-1)/(1+1))/tan(log(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
32,"
   ___________*______________
  /                          \
log_                    ______**_
    \                  /         \
    log_           ___*_         cos__
        \         /     \             \
        cos     cos     sin            **
           \       \       \          /  \
            X       X       1        1    X
",(log(log(cos(X)))*((cos(X)*sin(1))**cos((1**X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
33,"
   ___________/__________
  /                      \
log_               _______**_
    \             /          \
    log_        sin_         cos_
        \           \            \
        sin         sin          cos
           \           \            \
            X           X            1
",(log(log(sin(X)))/(sin(sin(X))**cos(cos(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
34,"
            __________/__________
           /                     \
   _______/_               _______**______
  /         \             /               \
log_        sin__       cos__           ___**_
    \            \           \         /      \
    log           *           -      cos      sin
       \         / \         / \        \        \
        X       1   X       X   1        1        X
",((log(log(X))/sin((1*X)))/(cos((X-1))**(cos(1)**sin(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
35,"
   ________________/______________
  /                               \
log______                    ______**______
         \                  /              \
       ___*__           ___-_            ___*_
      /      \         /     \          /     \
    tan       **     tan     tan      cos     sin
       \     /  \       \       \        \       \
        1   1    1       1       1        X       X
",(log((tan(1)*(1**1)))/((tan(1)-tan(1))**(cos(X)*sin(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
36,"
sin______________
                 \
            ______*______
           /             \
        __*_            __+__
       /    \          /     \
      -     cos       -       +
     / \       \     / \     / \
    1   1       1   X   X   X   X
",sin((((1-1)*cos(1))*((X-X)+(X+X)))),"[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",(1.8343+0j),True
37,"
log__________
             \
       _______*_
      /         \
    log_        tan_
        \           \
        cos         tan
           \           \
            1           1
",log((log(cos(1))*tan(tan(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
38,"
   _______________-__________
  /                          \
tan______              _______+______
         \            /              \
       ___/_        cos_           ___*_
      /     \           \         /     \
    sin     log         log     tan     sin
       \       \           \       \       \
        1       1           1       X       1
",(tan((sin(1)/log(1)))-(cos(log(1))+(tan(X)*sin(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
39,"
                __________/______________
               /                         \
        ______/_                    ______*_
       /        \                  /        \
   ___/_        cos__           __*_        tan__
  /     \            \         /    \            \
sin     log           /       +     tan           +
   \       \         / \     / \       \         / \
    X       1       1   1   X   1       1       X   1
",(((sin(X)/log(1))/cos((1/1)))/(((X+1)*tan(1))*tan((X+1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
40,"
                __________**__________
               /                      \
        ______/_                _______+______
       /        \              /              \
    __+__       log__        cos_            __-__
   /     \           \           \          /     \
  +       /           -          tan       -       +
 / \     / \         / \            \     / \     / \
1   X   X   X       X   X            1   X   X   1   X
",((((1+X)+(X/X))/log((X-X)))**(cos(tan(1))+((X-X)-(1+X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
41,"
   _______________*__________
  /                          \
log______              _______+______
         \            /              \
       ___-__       sin__           __/__
      /      \           \         /     \
    log       *           -       /       +
       \     / \         / \     / \     / \
        X   1   1       1   1   1   X   X   1
",(log((log(X)-(1*1)))*(sin((1-1))+((1/X)/(X+1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
42,"
log_
    \
    sin______
             \
           ___+_
          /     \
        log     log
           \       \
            1       X
",log(sin((log(1)+log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
43,"
            ___________**_
           /              \
   _______**_             log_
  /          \                \
cos_         log__            log__
    \             \                \
    cos            /                -
       \          / \              / \
        1        1   X            X   1
",((cos(cos(1))**log((1/X)))**log(log((X-1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
44,"
            ___________/__________
           /                      \
   _______-_                _______*______
  /         \              /              \
log__       log__        log_            __**__
     \           \           \          /      \
      /           **         log       +        /
     / \         /  \           \     / \      / \
    X   X       X    1           X   X   1    X   X
",((log((X/X))-log((X**1)))/(log(log(X))*((X+1)**(X/X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
45,"
sin______________
                 \
            ______*______
           /             \
       ___+_            __/__
      /     \          /     \
    log     log       -       *
       \       \     / \     / \
        X       1   1   1   1   X
",sin(((log(X)+log(1))*((1-1)/(1*X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0]",(1.8343+0j),True
46,"
log__________
             \
       _______**_
      /          \
    tan_         sin__
        \             \
        cos            -
           \          / \
            X        1   1
",log((tan(cos(X))**sin((1-1)))),"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",(1.8343+0j),True
47,"
sin______________
                 \
            ______*_
           /        \
       ___*_        sin_
      /     \           \
    log     tan         log
       \       \           \
        1       1           1
",sin(((log(1)*tan(1))*sin(log(1)))),"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",(1.8343+0j),True
48,"
            ___________+_
           /             \
   _______**_            log_
  /          \               \
tan_         cos__           log_
    \             \              \
    cos            -             cos
       \          / \               \
        X        1   1               X
",((tan(cos(X))**cos((1-1)))+log(log(cos(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(1.8343+0j),True
49,"
            ____________*______________
           /                           \
   _______**_                     ______-_
  /          \                   /        \
log__        sin__           ___+__       cos__
     \            \         /      \           \
      *            **     tan       +           **
     / \          /  \       \     / \         /  \
    X   X        X    1       1   X   1       X    X
",((log((X*X))**sin((X**1)))*((tan(1)+(X+1))-cos((X**X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, np.float64(0.0)]",(1.8343+0j),True
50,"
                __________-_
               /            \
        ______/_            tan______
       /        \                    \
    __*_        cos_               ___*_
   /    \           \             /     \
  +     cos         sin         tan     cos
 / \       \           \           \       \
X   1       X           X           1       X
",((((X+1)*cos(X))/cos(sin(X)))-log((tan(1)*cos(X)))),"[np.float64(0.1726), np.float64(0.1185), np.float64(0.1031), np.float64(0.1153), np.float64(0.1475), np.float64(0.1953), np.float64(0.256), np.float64(0.3283), np.float64(0.4115), np.float64(0.5057), np.float64(0.611), np.float64(0.7273), np.float64(0.8541), np.float64(0.9905), np.float64(1.1344), np.float64(1.2824), np.float64(1.4296), np.float64(1.5693), np.float64(1.6936), np.float64(1.7942)]",(0.5245+0j),True
51,"
   ___**_
  /      \
cos      sin______
   \              \
    X           ___+_
               /     \
             cos     tan
                \       \
                 X       1
",(tan(X)**sin((cos(X)+tan(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1966, 0.3562, 0.4674, 0.5616, 0.6521, 0.7491, 0.8629, 1.0063, 1.1977, 1.4666]",(0.6531+0j),True
52,"
                 ___________**_
                /              \
        _______-_              tan______
       /         \                      \
   ___**_        cos__                 __**__
  /      \            \               /      \
tan      tan           **            -        *
   \        \         /  \          / \      / \
    1        1       X    1        X   X    1   X
",(((tan(1)**tan(1))-cos((X**1)))**tan(((X-X)**(1/X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",(0.906+0j),True
53,"
   ___________*_
  /             \
cos_            sin______
    \                    \
    sin_                __-_
        \              /    \
        cos           +     sin
           \         / \       \
            1       1   X       1
",(cos(sin(log(1)))*sin(((1+X)-sin(1)))),"[-0.7456, -0.6715, -0.5899, -0.5018, -0.4081, -0.31, -0.2084, -0.1044, 0.0006, 0.1057, 0.2096, 0.3112, 0.4093, 0.5029, 0.5909, 0.6724, 0.7465, 0.8123, 0.869, 0.9162]",(0.9395+0j),True
54,"
                _______________+_______
               /                       \
        ______-______                ___**_
       /             \              /      \
    __*_           ___**_          **      log__
   /    \         /      \        /  \          \
  +     log     log      tan     X    1          **
 / \       \       \        \                   /  \
1   X       X       1        X                 1    1
",((((1+X)*log(X))**(log(1)**tan(X)))+((X**1)**log((1**1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, np.float64(2.0), np.float64(2.0), np.float64(2.0), np.float64(2.0), np.float64(2.0), np.float64(2.0), np.float64(2.0), np.float64(2.0), np.float64(2.0), np.float64(2.0)]",(0.9776+0j),True
55,"
                ________________+_______________
               /                                \
        ______**______                    _______-_
       /              \                  /         \
    __*_            ___**_            __**__       log__
   /    \          /      \          /      \           \
  +     log      log      tan       +        +           **
 / \       \        \        \     / \      / \         /  \
1   X       X        1        X   1   1    X   X       1    1
",((((1+X)*log(X))**(log(1)**tan(X)))+(((1+1)**(X+X))**log((1**1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, np.float64(2.0), np.float64(2.0), np.float64(2.0), np.float64(2.0), np.float64(2.0), np.float64(2.0), np.float64(2.0), np.float64(2.0), np.float64(2.0), np.float64(2.0)]",(0.9776+0j),True
56,"
sin___________________________
                              \
                         ______+_
                        /        \
       ________________+__       sin_
      /                   \          \
    sin______              *         cos
             \            / \           \
           ___**_        X   1           X
          /      \
        cos      tan
           \        \
            1        1
",sin(((sin((cos(1)**tan(1)))+(X*1))+sin(sin(X)))),"[-0.9802, -0.9405, -0.8759, -0.7839, -0.6633, -0.5143, -0.3399, -0.1458, 0.0595, 0.2656, 0.4611, 0.6354, 0.7798, 0.8889, 0.9603, 0.9952, 0.9969, 0.9702, 0.9206, 0.8531]",(0.9917+0j),True
57,"
sin______________
                 \
            ______+_
           /        \
       ___+__       sin_
      /      \          \
    log       *         cos
       \     / \           \
        X   X   1           1
",sin(((log(X)+(X*1))+sin(cos(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6919, -0.9221, -0.529, -0.1155, 0.2385, 0.52, 0.7305, 0.876, 0.963, 0.9984]",(1.038+0j),True
58,"
sin______________
                 \
            ______+_
           /        \
       ___+__       log_
      /      \          \
    log       *         sin
       \     / \           \
        X   X   1           X
",sin(((log(X)+(X*1))+sin(sin(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.2978, -0.9992, -0.7275, -0.2741, 0.1662, 0.5249, 0.7805, 0.9338, 0.9965, 0.9848]",(1.0456+0j),True
59,"
sin__________
             \
       _______+______
      /              \
    cos_           ___**_
        \         /      \
        sin     tan      log
           \       \        \
            X       1        X
",sin((cos(sin(X))/(tan(1)**log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.5133, 0.7859, 0.9847, 0.9935, 0.949, 0.8857, 0.816, 0.746, 0.6793, 0.6181]",(1.1071+0j),True
60,"
cos__________
             \
       _______/_
      /         \
    sin__       tan__
         \           \
          *           +
         / \         / \
        1   1       1   X
",cos((cos((1*1))/tan((1+X)))),"[0, 0.3908, -0.8178, -0.0828, 0.3563, 0.5978, 0.7394, 0.8279, 0.886, 0.9255, 0.9529, 0.9721, 0.9853, 0.9939, 0.9986, 1.0, 0.9981, 0.9928, 0.9836, 0.9696]",(1.1863+0j),True
61,"
   ___+_
  /     \
log     cos_
   \        \
    1       tan_
                \
                log
                   \
                    X
",(log(1)+cos(cos(log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5565, 0.9633, 0.9728, 0.8569, 0.7428, 0.6567, 0.5988, 0.5635, 0.5455, 0.5403]",(1.2311+0j),True
