,tree,expresion,y_predict,mse,isValida
11,"
                 ______________*_
                /                \
        _______+______           cos_
       /              \              \
   ___**_           ___+_            cos__
  /      \         /     \                \
cos      sin     sin     sin               -
   \        \       \       \             / \
    1        X       1       X           X   1
",(((cos(1)**sin(X))+(sin(1)+sin(X)))*cos(cos((X-1)))),"[0.6544622425629292, 0.7755356771375075, 0.8726856667360101, 0.9434158518826709, 0.9860619929269816, 1.0, 0.985853962970668, 0.9452881214894945, 0.8803827751196169, 0.7948824630746827, 0.6927397545246516, 0.5791553983773664, 0.4599542334096108, 0.341793218223424, 0.23153734137715826, 0.13584356147285193, 0.06136883711254393, 0.014562096941959427, 0.0, 0.021635115456625685]",,False
12,"
                 ______________*_
                /                \
        _______+______           cos_
       /              \              \
   ___**_           ___+_            cos__
  /      \         /     \                \
cos      sin     sin     sin               -
   \        \       \       \             / \
    1        X       1       X           X   1
",(((cos(1)**sin(X))+(sin(1)+sin(X)))*cos(cos((X-1)))),"[0.6544622425629292, 0.7755356771375075, 0.8726856667360101, 0.9434158518826709, 0.9860619929269816, 1.0, 0.985853962970668, 0.9452881214894945, 0.8803827751196169, 0.7948824630746827, 0.6927397545246516, 0.5791553983773664, 0.4599542334096108, 0.341793218223424, 0.23153734137715826, 0.13584356147285193, 0.06136883711254393, 0.014562096941959427, 0.0, 0.021635115456625685]",,False
13,"
                  __________-__________
                 /                     \
         _______-_               _______**_
        /         \             /          \
    ___**_        sin__       cos__        cos_
   /      \            \           \           \
  **      cos           -           +          cos
 /  \        \         / \         / \            \
X    1        1       X   X       X   X            X
",((((X**1)**cos(1))-sin((X-X)))-(cos((X+X))**cos(cos(X)))),"[np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj), np.complex128(nan+nanj)]",,False
14,"
cos_______________
                  \
            _______/_
           /         \
       ___+__        sin__
      /      \            \
    sin       **           -
       \     /  \         / \
        1   1    1       X   1
",cos(((sin(1)+(1**1))/sin((X-1)))),"[-0.4389, -0.3632, -0.3104, -0.2788, -0.2674, -0.2758, -0.3041, -0.3536, -0.4256, -0.5218, -0.6422, -0.7818, -0.9206, -0.9997, -0.8658, -0.2055, 0.9381, -0.818, 0.245, None]",,False
15,"
sin_
    \
    cos_
        \
        sin__
             \
              +
             / \
            1   1
",sin(cos(sin((1+1)))),"[0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764]",,False
16,"
sin_
    \
    sin______
             \
           ___-_
          /     \
        cos     cos
           \       \
            1       1
",sin(sin((cos(1)-cos(1)))),"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,False
17,"
   ___________-_
  /             \
cos_            sin_
    \               \
    sin_            sin__
        \                \
        cos               *
           \             / \
            X           X   1
",(cos(sin(cos(X)))-sin(sin((X*1)))),"[1.0, 0.9466201716738196, 0.8882108369098712, 0.8254425965665236, 0.7590531115879827, 0.689712982832618, 0.6180928111587982, 0.5449973175965664, 0.47143240343347637, 0.3986722103004292, 0.32812499999999994, 0.2614002145922747, 0.20004023605150215, 0.1454533261802575, 0.09891362660944207, 0.061292918454935626, 0.03306062231759657, 0.013948497854077261, 0.0033530042918454963, 0.0]",,False
18,"
cos_
    \
    sin______
             \
           ___+_
          /     \
        sin     cos
           \       \
            X       1
",cos(sin((sin(X)+cos(1)))),"[0.9017535971223022, 0.9368255395683452, 0.9680755395683454, 0.9905575539568345, 1.0, 0.9921312949640289, 0.9640287769784173, 0.9145683453237409, 0.8448741007194246, 0.7576438848920863, 0.6580485611510791, 0.5519334532374099, 0.44536870503597115, 0.3444244604316547, 0.2531474820143883, 0.17468525179856115, 0.11083633093525183, 0.061151079136690656, 0.02495503597122302, 0.0]",,False
19,"
cos__________
             \
       _______-______
      /              \
    sin_           ___/__
        \         /      \
        sin     cos       +
           \       \     / \
            X       X   X   X
",cos((sin(sin(X))-(cos(X)/(X+X)))),"[0.9446917037555633, 0.969195379306896, 0.9895984397659648, 1.0, 0.9898984847727159, 0.9391908786317947, 0.8055208281242187, 0.4967745161774266, 0.007301095164274614, 0.0, 0.0, 0.007301095164274614, 0.4967745161774266, 0.8055208281242187, 0.9391908786317947, 0.9898984847727159, 1.0, 0.9895984397659648, 0.969195379306896, 0.9446917037555633]",,False
20,"
            ______________+_
           /                \
   _______+______           sin______
  /              \                   \
sin__          ___/_                __**__
     \        /     \              /      \
      +     sin     cos           -        +
     / \       \       \         / \      / \
    1   1       1       1       X   X    X   X
",((sin((1+1))+(sin(1)/cos(1)))+sin(((X-X)**(X+X)))),"[None, None, None, None, None, None, None, None, None, None, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667]",,False
21,"
            ______________+_
           /                \
   _______+______           sin______
  /              \                   \
sin__          ___/_                __**__
     \        /     \              /      \
      +     sin     cos           -        +
     / \       \       \         / \      / \
    1   1       1       1       X   X    X   X
",((sin((1+1))+(sin(1)/cos(1)))+sin(((X-X)**(X+X)))),"[None, None, None, None, None, None, None, None, None, None, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667]",,False
22,"
sin______________
                 \
            ______**______
           /              \
        __+__            __*_
       /     \          /    \
      -       +        -     cos
     / \     / \      / \       \
    X   1   1   X    X   1       X
",sin((((X-1)+(1+X))**((X-1)*cos(X)))),"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,False
23,"
sin__________
             \
       _______**_
      /          \
    sin__        cos__
         \            \
          -            -
         / \          / \
        1   X        1   X
",sin((sin((1-X))**cos((1-X)))),"[1.0, 0.9860885694412241, 0.9787850683978669, 0.9760027822861117, 0.9755390679341526, 0.975191282170183, 0.9728727104103871, 0.9663807094829585, 0.9532807790401113, 0.9311384187340598, 0.8975191282170183, 0.8497565499652213, 0.7858798979828425, 0.7048458149779735, 0.6073498724785532, 0.49582657083236725, 0.37456526779503824, 0.24878274982610712, 0.12311616044516578, 0.0]",,False
24,"
cos__________
             \
       _______-______
      /              \
    sin_           ___/__
        \         /      \
        sin     cos       +
           \       \     / \
            X       X   X   X
",cos((sin(sin(X))-(cos(X)/(X+X)))),"[0.9446917037555633, 0.969195379306896, 0.9895984397659648, 1.0, 0.9898984847727159, 0.9391908786317947, 0.8055208281242187, 0.4967745161774266, 0.007301095164274614, 0.0, 0.0, 0.007301095164274614, 0.4967745161774266, 0.8055208281242187, 0.9391908786317947, 0.9898984847727159, 1.0, 0.9895984397659648, 0.969195379306896, 0.9446917037555633]",,False
25,"
   ___________*_
  /             \
cos_            cos_
    \               \
    cos__           sin__
         \               \
          +               /
         / \             / \
        1   1           1   X
",(cos(cos((1+1)))*cos(sin((1/X)))),"[0.2669399565951291, 0.16976127320954915, 0.07282372799614181, 0.0, 0.011574632264287501, 0.240414757656137, 0.8160115746322645, 0.6026042922594648, 1.0, 0.9780564263322884, 0.9780564263322884, 1.0, 0.6026042922594648, 0.8160115746322645, 0.240414757656137, 0.011574632264287501, 0.0, 0.07282372799614181, 0.16976127320954915, 0.2669399565951291]",,False
26,"
                __________+_
               /            \
        ______-_            cos______
       /        \                    \
   ___-_        cos_               ___+__
  /     \           \             /      \
cos     cos         cos         sin       **
   \       \           \           \     /  \
    X       X           1           1   X    1
",(((cos(X)-cos(X))-cos(cos(1)))+cos((sin(1)+(X**1)))),"[0.9911532385466034, 0.9999210110584519, 1.0, 0.9913112164296998, 0.9740126382306478, 0.9482622432859399, 0.9142969984202212, 0.8725908372827804, 0.8236176935229067, 0.7677725118483412, 0.7058451816745656, 0.638388625592417, 0.5661927330173776, 0.49012638230647715, 0.41090047393364926, 0.32954186413902053, 0.2467614533965245, 0.16366508688783574, 0.08112164296998421, 0.0]",,False
27,"
                ________________/______________
               /                               \
        ______**______                    ______*______
       /              \                  /             \
   ___-__            __**_           ___/__          ___**__
  /      \          /     \         /      \        /       \
cos       /        -      sin     cos       *     cos        **
   \     / \      / \        \       \     / \       \      /  \
    1   1   X    1   X        1       1   X   1       1    1    X
",(((cos(1)-(1/X))**((1-X)**sin(1)))/((cos(1)/(X*1))*(cos(1)**(1**X)))),"[np.float64(0.0), np.float64(0.013303973686877536), np.float64(0.030118206359004616), np.float64(0.0509217884815596), np.float64(0.07629515657966261), np.float64(0.10697537290743422), np.float64(0.1439206183952312), np.float64(0.18853131132588283), np.float64(0.24322133058163425), np.float64(0.3143478381042759), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(1.0)]",,False
28,"
sin__________
             \
       _______**_
      /          \
    sin__        cos__
         \            \
          -            -
         / \          / \
        1   X        1   X
",sin((sin((1-X))**cos((1-X)))),"[1.0, 0.9860885694412241, 0.9787850683978669, 0.9760027822861117, 0.9755390679341526, 0.975191282170183, 0.9728727104103871, 0.9663807094829585, 0.9532807790401113, 0.9311384187340598, 0.8975191282170183, 0.8497565499652213, 0.7858798979828425, 0.7048458149779735, 0.6073498724785532, 0.49582657083236725, 0.37456526779503824, 0.24878274982610712, 0.12311616044516578, 0.0]",,False
29,"
cos______________
                 \
            ______/_
           /        \
       ___*_        cos__
      /     \            \
    cos     sin           -
       \       \         / \
        X       1       1   1
",cos(((cos(X)*sin(1))/cos((1-1)))),"[1.0, 0.8538062283737027, 0.7019896193771628, 0.551903114186851, 0.41003460207612463, 0.28243944636678214, 0.17387543252595164, 0.08866782006920401, 0.029844290657439525, 0.0, 0.0, 0.029844290657439525, 0.08866782006920401, 0.17387543252595164, 0.28243944636678214, 0.41003460207612463, 0.551903114186851, 0.7019896193771628, 0.8538062283737027, 1.0]",,False
30,"
                __________+_
               /            \
        ______-_            cos______
       /        \                    \
   ___-_        cos_               ___+__
  /     \           \             /      \
cos     cos         cos         sin       **
   \       \           \           \     /  \
    X       X           1           1   X    1
",(((cos(X)-cos(X))-cos(cos(1)))+cos((sin(1)+(X**1)))),"[0.9911532385466034, 0.9999210110584519, 1.0, 0.9913112164296998, 0.9740126382306478, 0.9482622432859399, 0.9142969984202212, 0.8725908372827804, 0.8236176935229067, 0.7677725118483412, 0.7058451816745656, 0.638388625592417, 0.5661927330173776, 0.49012638230647715, 0.41090047393364926, 0.32954186413902053, 0.2467614533965245, 0.16366508688783574, 0.08112164296998421, 0.0]",,False
31,"
   ___________-_
  /             \
cos_            sin_
    \               \
    sin_            sin__
        \                \
        cos               *
           \             / \
            X           X   1
",(cos(sin(cos(X)))-sin(sin((X*1)))),"[1.0, 0.9466201716738196, 0.8882108369098712, 0.8254425965665236, 0.7590531115879827, 0.689712982832618, 0.6180928111587982, 0.5449973175965664, 0.47143240343347637, 0.3986722103004292, 0.32812499999999994, 0.2614002145922747, 0.20004023605150215, 0.1454533261802575, 0.09891362660944207, 0.061292918454935626, 0.03306062231759657, 0.013948497854077261, 0.0033530042918454963, 0.0]",,False
32,"
            ___________+__________
           /                      \
   _______**_               _______**_
  /          \             /          \
cos__        cos_        cos_         sin__
     \           \           \             \
      /          sin         sin            *
     / \            \           \          / \
    X   X            X           1        1   X
",((cos((X/X))**cos(sin(X)))+(cos(sin(1))**sin((1*X)))),"[1.0, 0.9246122917863294, 0.8426191843767947, 0.7564618035611715, 0.6685812751292359, 0.5809879379666855, 0.49583572659391134, 0.41470419299253286, 0.3390292935094772, 0.2701033888569786, 0.2087880528431935, 0.15565766800689232, 0.11085582998276841, 0.07452613440551382, 0.04623779437105112, 0.025416427340608592, 0.011487650775416436, 0.0034462952326248667, 0.0, 0.0]",,False
33,"
                 ______________*_
                /                \
        _______+______           cos_
       /              \              \
   ___**_           ___+_            cos__
  /      \         /     \                \
cos      sin     sin     sin               -
   \        \       \       \             / \
    1        X       1       X           X   1
",(((cos(1)**sin(X))+(sin(1)+sin(X)))*cos(cos((X-1)))),"[0.6544622425629292, 0.7755356771375075, 0.8726856667360101, 0.9434158518826709, 0.9860619929269816, 1.0, 0.985853962970668, 0.9452881214894945, 0.8803827751196169, 0.7948824630746827, 0.6927397545246516, 0.5791553983773664, 0.4599542334096108, 0.341793218223424, 0.23153734137715826, 0.13584356147285193, 0.06136883711254393, 0.014562096941959427, 0.0, 0.021635115456625685]",,False
34,"
                 ______________*_
                /                \
        _______+______           cos_
       /              \              \
   ___**_           ___+_            cos__
  /      \         /     \                \
cos      sin     sin     sin               -
   \        \       \       \             / \
    1        X       1       X           X   1
",(((cos(1)**sin(X))+(sin(1)+sin(X)))*cos(cos((X-1)))),"[0.6544622425629292, 0.7755356771375075, 0.8726856667360101, 0.9434158518826709, 0.9860619929269816, 1.0, 0.985853962970668, 0.9452881214894945, 0.8803827751196169, 0.7948824630746827, 0.6927397545246516, 0.5791553983773664, 0.4599542334096108, 0.341793218223424, 0.23153734137715826, 0.13584356147285193, 0.06136883711254393, 0.014562096941959427, 0.0, 0.021635115456625685]",,False
35,"
sin_
    \
    cos_
        \
        sin__
             \
              +
             / \
            1   1
",sin(cos(sin((1+1)))),"[0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764]",,False
36,"
   ___________**__________
  /                       \
cos_                _______+______
    \              /              \
    sin__        cos_           ___**_
         \           \         /      \
          /          cos     sin      cos
         / \            \       \        \
        X   X            X       X        X
",(cos(sin((X/X)))**(cos(cos(X))+(sin(X)**cos(X)))),"[None, None, None, None, None, None, None, None, None, None, 0.7857, 0.7491, 0.7107, 0.6715, 0.6329, 0.5964, 0.563, 0.5335, 0.5084, 0.4878]",,False
37,"
sin_
    \
    cos_
        \
        sin__
             \
              +
             / \
            1   1
",sin(cos(sin((1+1)))),"[0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764]",,False
38,"
sin__________
             \
       _______**_
      /          \
    sin__        cos__
         \            \
          -            -
         / \          / \
        1   X        1   X
",sin((sin((1-X))**cos((1-X)))),"[1.0, 0.9860885694412241, 0.9787850683978669, 0.9760027822861117, 0.9755390679341526, 0.975191282170183, 0.9728727104103871, 0.9663807094829585, 0.9532807790401113, 0.9311384187340598, 0.8975191282170183, 0.8497565499652213, 0.7858798979828425, 0.7048458149779735, 0.6073498724785532, 0.49582657083236725, 0.37456526779503824, 0.24878274982610712, 0.12311616044516578, 0.0]",,False
39,"
cos__________
             \
       _______-______
      /              \
    sin_           ___/__
        \         /      \
        sin     cos       +
           \       \     / \
            X       X   X   X
",cos((sin(sin(X))-(cos(X)/(X+X)))),"[0.9446917037555633, 0.969195379306896, 0.9895984397659648, 1.0, 0.9898984847727159, 0.9391908786317947, 0.8055208281242187, 0.4967745161774266, 0.007301095164274614, 0.0, 0.0, 0.007301095164274614, 0.4967745161774266, 0.8055208281242187, 0.9391908786317947, 0.9898984847727159, 1.0, 0.9895984397659648, 0.969195379306896, 0.9446917037555633]",,False
40,"
   ___________**__________
  /                       \
cos_                _______+______
    \              /              \
    sin__        cos_           ___**_
         \           \         /      \
          /          cos     sin      cos
         / \            \       \        \
        X   X            X       X        X
",(cos(sin((X/X)))**(cos(cos(X))+(sin(X)**cos(X)))),"[None, None, None, None, None, None, None, None, None, None, 0.7857, 0.7491, 0.7107, 0.6715, 0.6329, 0.5964, 0.563, 0.5335, 0.5084, 0.4878]",,False
41,"
cos__________
             \
       _______-______
      /              \
    sin_           ___/__
        \         /      \
        sin     cos       +
           \       \     / \
            X       X   X   X
",cos((sin(sin(X))-(cos(X)/(X+X)))),"[0.9446917037555633, 0.969195379306896, 0.9895984397659648, 1.0, 0.9898984847727159, 0.9391908786317947, 0.8055208281242187, 0.4967745161774266, 0.007301095164274614, 0.0, 0.0, 0.007301095164274614, 0.4967745161774266, 0.8055208281242187, 0.9391908786317947, 0.9898984847727159, 1.0, 0.9895984397659648, 0.969195379306896, 0.9446917037555633]",,False
42,"
sin______________
                 \
            ______**______
           /              \
        __+__            __*_
       /     \          /    \
      -       +        -     cos
     / \     / \      / \       \
    X   1   1   X    X   1       X
",sin((((X-1)+(1+X))**((X-1)*cos(X)))),"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,False
43,"
   _______________*__________
  /                          \
sin______              _______**______
         \            /               \
       ___-_        cos_             __+_
      /     \           \           /    \
    cos     cos         sin        *     sin
       \       \           \      / \       \
        1       1           X    X   X       X
",(sin((cos(1)-cos(1)))*(cos(sin(X))**((X*X)+sin(X)))),"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",,False
44,"
cos______________
                 \
            ______**______
           /              \
       ___/_            ___**__
      /     \          /       \
    sin     cos      cos        *
       \       \        \      / \
        1       X        X    1   1
",cos(((sin(1)/cos(X))**(cos(X)**(1*1)))),"[0.0, 0.1705468327016784, 0.3451543042772063, 0.5083919870059557, 0.6515971846237141, 0.7704385489983758, 0.8641039523551705, 0.9328641039523551, 0.9778018408229562, 1.0, 1.0, 0.9778018408229562, 0.9328641039523551, 0.8641039523551705, 0.7704385489983758, 0.6515971846237141, 0.5083919870059557, 0.3451543042772063, 0.1705468327016784, 0.0]",,False
45,"
sin_
    \
    cos_
        \
        sin__
             \
              +
             / \
            1   1
",sin(cos(sin((1+1)))),"[0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764]",,False
46,"
   ___________/__________
  /                      \
cos_               _______**_
    \             /          \
    cos__       cos_         cos__
         \          \             \
          -         sin            /
         / \           \          / \
        1   1           1        X   X
",(cos(cos((1-1)))/(cos(sin(1))**cos((X/X)))),"[0.6728, 0.6728, 0.6728, 0.6728, 0.6728, 0.6728, 0.6728, 0.6728, 0.6728, 0.6728, 0.6728, 0.6728, 0.6728, 0.6728, 0.6728, 0.6728, 0.6728, 0.6728, 0.6728, 0.6728]",,False
47,"
            ______________+_
           /                \
   _______+______           sin______
  /              \                   \
sin__          ___/_                __**__
     \        /     \              /      \
      +     sin     cos           -        +
     / \       \       \         / \      / \
    1   1       1       1       X   X    X   X
",((sin((1+1))+(sin(1)/cos(1)))+sin(((X-X)**(X+X)))),"[None, None, None, None, None, None, None, None, None, None, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667, 2.4667]",,False
48,"
sin_
    \
    cos_
        \
        sin__
             \
              +
             / \
            1   1
",sin(cos(sin((1+1)))),"[0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764]",,False
49,"
sin_
    \
    cos_
        \
        sin_
            \
            cos
               \
                1
",sin(cos(sin(cos(1)))),"[0.7647, 0.7647, 0.7647, 0.7647, 0.7647, 0.7647, 0.7647, 0.7647, 0.7647, 0.7647, 0.7647, 0.7647, 0.7647, 0.7647, 0.7647, 0.7647, 0.7647, 0.7647, 0.7647, 0.7647]",,False
50,"
   ___________*_
  /             \
cos_            cos_
    \               \
    cos__           sin__
         \               \
          +               /
         / \             / \
        1   1           1   X
",(cos(cos((1+1)))*cos(sin((1/X)))),"[0.2669399565951291, 0.16976127320954915, 0.07282372799614181, 0.0, 0.011574632264287501, 0.240414757656137, 0.8160115746322645, 0.6026042922594648, 1.0, 0.9780564263322884, 0.9780564263322884, 1.0, 0.6026042922594648, 0.8160115746322645, 0.240414757656137, 0.011574632264287501, 0.0, 0.07282372799614181, 0.16976127320954915, 0.2669399565951291]",,False
51,"
   ___________*_
  /             \
sin_            cos_
    \               \
    cos_            cos_
        \               \
        cos             cos
           \               \
            X               X
",(sin(cos(cos(X)))*cos(cos(cos(X)))),"[0.9186851211072667, 0.9982698961937718, 1.0, 0.9221453287197231, 0.7785467128027687, 0.5916955017301038, 0.3927335640138407, 0.2110726643598623, 0.07266435986159231, 0.0, 0.0, 0.07266435986159231, 0.2110726643598623, 0.3927335640138407, 0.5916955017301038, 0.7785467128027687, 0.9221453287197231, 1.0, 0.9982698961937718, 0.9186851211072667]",,False
52,"
cos_
    \
    sin______
             \
           ___+_
          /     \
        sin     cos
           \       \
            X       1
",cos(sin((sin(X)+cos(1)))),"[0.9017535971223022, 0.9368255395683452, 0.9680755395683454, 0.9905575539568345, 1.0, 0.9921312949640289, 0.9640287769784173, 0.9145683453237409, 0.8448741007194246, 0.7576438848920863, 0.6580485611510791, 0.5519334532374099, 0.44536870503597115, 0.3444244604316547, 0.2531474820143883, 0.17468525179856115, 0.11083633093525183, 0.061151079136690656, 0.02495503597122302, 0.0]",,False
53,"
                __________+_
               /            \
        ______-_            cos______
       /        \                    \
   ___-_        cos_               ___+__
  /     \           \             /      \
cos     cos         cos         sin       **
   \       \           \           \     /  \
    X       X           1           1   X    1
",(((cos(X)-cos(X))-cos(cos(1)))+cos((sin(1)+(X**1)))),"[0.9911532385466034, 0.9999210110584519, 1.0, 0.9913112164296998, 0.9740126382306478, 0.9482622432859399, 0.9142969984202212, 0.8725908372827804, 0.8236176935229067, 0.7677725118483412, 0.7058451816745656, 0.638388625592417, 0.5661927330173776, 0.49012638230647715, 0.41090047393364926, 0.32954186413902053, 0.2467614533965245, 0.16366508688783574, 0.08112164296998421, 0.0]",,False
54,"
sin_
    \
    cos_
        \
        sin__
             \
              +
             / \
            1   1
",sin(cos(sin((1+1)))),"[0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764, 0.5764]",,False
