,tree,expresion,y_predict,mse,isValida
72,"
            _______________*_
           /                 \
   _______/_______           tan_
  /               \              \
sin_            ___-__           log_
    \          /      \              \
    tan       **       +             sin
       \     /  \     / \               \
        1   X    X   X   X               X
",((sin(tan(1))/((X**X)-(X+X)))*tan(log(sin(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, np.float64(0.2653), np.float64(8.0853), np.float64(-24.7084), np.float64(36.571), np.float64(4.0696), np.float64(1.6045), np.float64(0.8271), np.float64(0.4759), np.float64(0.2868), np.float64(0.1743)]",104.5438,True
73,"
                __________**_
               /             \
        ______+_             cos______
       /        \                     \
   ___*_        tan_                ___/__
  /     \           \              /      \
cos     sin         tan          cos       *
   \       \           \            \     / \
    X       1           1            1   1   X
",(((cos(X)*sin(1))+tan(tan(1)))**cos((cos(1)/(1*X)))),"[40.6127, 35.0316, 28.4487, 20.9683, 13.1047, 6.067, 1.5683, 0.1346, 0.0157, 0.0559, 0.0559, 0.0157, 0.1346, 1.5683, 6.067, 13.1047, 20.9683, 28.4487, 35.0316, 40.6127]",451.8286,True
74,"
tan_
    \
    tan______
             \
            __/_
           /    \
          -     sin
         / \       \
        X   1       1
",tan(tan(((X-1)/sin(1)))),"[1.4272, 2.8591, -25.5007, -1.4444, 0.028, -1.038, -1.0864, 5.0931, 2.6807, 0.1231, 1.7211, -92.559, -2.5648, -1.3483, -0.881, -0.6087, -0.4157, -0.2613, -0.1264, 0.0]",454.342,True
75,"
             ___________/_
            /             \
   ________**_            tan_
  /           \               \
sin__         sin_            tan__
     \            \                \
      **          cos               +
     /  \            \             / \
    1    X            X           1   X
",((sin((1**X))**sin(cos(X)))/tan(tan((1+X)))),"[0, 8.523, 4.1209, 2.6153, 1.8312, 1.3319, 0.9697, 0.6783, 0.4187, 0.1575, -0.1602, -0.747, 150.1798, -0.1416, 0.7835, -5.4903, 1.1771, -0.193, 5.4839, 0.6453]",1151.9412,True
76,"
cos___________
              \
       ________**______
      /                \
    cos__            ___+_
         \          /     \
          **      cos     cos
         /  \        \       \
        X    X        X       X
",cos((cos((X**X))**(cos(X)+cos(X)))),"[0.8707, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.9091, 0.8565, 0.8297, 0.8174, 0.8146, 0.8183, 0.827, 0.8392, 0.8541, 0.8707]",,True
77,"
   ________________/_______________
  /                                \
cos______                    _______/______
         \                  /              \
        __**_            __**__           __**_
       /     \          /      \         /     \
      +      sin       +        +       +      cos
     / \        \     / \      / \     / \        \
    X   X        X   X   X    X   1   1   1        X
",(cos(((X+X)**sin(X)))/(((X+X)**(X+1))/((1+1)**cos(X)))),"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(13.4783), np.float64(5.0598), np.float64(2.9118), np.float64(1.8117), np.float64(1.1251), np.float64(0.6636), np.float64(0.3474), np.float64(0.1343), np.float64(-0.0019), np.float64(-0.0797)]",,True
78,"
                 __________**_
                /             \
         ______-_             tan______
        /        \                     \
    ___*_        log_                ___**_
   /     \           \              /      \
  **     log         tan          sin      sin
 /  \       \           \            \        \
1    X       1           X            1        X
",((((1**X)*log(1))-log(tan(X)))**tan((sin(1)**sin(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, np.float64(5.1988), np.float64(2.4447), np.float64(1.4684), np.float64(0.9346), np.float64(0.5862), np.float64(0.3329), np.float64(0.1366), np.float64(nan), np.float64(nan), np.float64(nan)]",,True
79,"
                __________*_
               /            \
        ______+_            cos______
       /        \                    \
    __/__       sin__               __*__
   /     \           \             /     \
  -       -           *           *       +
 / \     / \         / \         / \     / \
X   X   1   X       X   1       X   X   1   1
",((((X-X)/(1-X))+sin((X*1)))*cos(((X*X)*(1+1)))),"[np.float64(0.3502), np.float64(0.0236), np.float64(-0.2262), np.float64(-0.3747), np.float64(-0.4287), np.float64(-0.411), np.float64(-0.347), np.float64(-0.2576), np.float64(-0.157), np.float64(-0.0526), np.float64(0.0526), np.float64(0.157), np.float64(0.2576), np.float64(0.347), np.float64(0.411), np.float64(0.4287), np.float64(0.3747), np.float64(0.2262), np.float64(-0.0236), np.float64(nan)]",,True
80,"
                ___________+______________
               /                          \
        ______+_                     ______/_
       /        \                   /        \
   ___/_        tan__            __/__       cos_
  /     \            \          /     \          \
tan     tan           **       +       /         cos
   \       \         /  \     / \     / \           \
    1       1       X    X   1   X   1   X           1
",(((tan(1)/tan(1))+tan((X**X)))+(((1+X)/(1/X))/cos(cos(1)))),"[np.float64(-0.5574), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(2.2178), np.float64(2.1395), np.float64(2.2364), np.float64(2.4169), np.float64(2.6596), np.float64(2.9586), np.float64(3.316), np.float64(3.7403), np.float64(4.2508), np.float64(4.8896)]",,True
81,"
   ________________*_
  /                  \
sin______            log______
         \                    \
       ___**_               ___/__
      /      \             /      \
    sin      log         sin       -
       \        \           \     / \
        1        1           1   X   1
",(sin((sin(1)**log(1)))*log((sin(1)/(X-1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf]",inf,False
82,"
                 _______________-_______________
                /                               \
        _______*______                    _______-______
       /              \                  /              \
   ___/__            __**__          ___**_            __**__
  /      \          /      \        /      \          /      \
cos       **       +        -     log      cos       +        /
   \     /  \     / \      / \       \        \     / \      / \
    X   1    X   X   1    X   1       1        X   X   1    X   1
",(((cos(X)/(1**X))*((X+1)**(X-1)))-((log(1)**cos(X))-((X+1)**(X/1)))),"[np.float64(inf), np.float64(52.0522), np.float64(14.8671), np.float64(7.6003), np.float64(4.9302), np.float64(3.6469), np.float64(2.9341), np.float64(2.5038), np.float64(2.2325), np.float64(2.0599), np.float64(1.954), np.float64(1.8963), np.float64(1.8763), np.float64(1.8877), np.float64(1.9272), np.float64(1.9933), np.float64(2.0859), np.float64(2.2062), np.float64(2.3565), np.float64(2.5403)]",inf,False
83,"
            _______________-__________
           /                          \
   _______-_______              _______-_
  /               \            /         \
log_            ___-__       tan_        tan_
    \          /      \          \           \
    cos       **       -         sin         log
       \     /  \     / \           \           \
        1   X    X   1   X           X           1
",((log(cos(1))-((X**X)-(1-X)))-(tan(sin(X))-tan(log(1)))),"[np.float64(3.5033), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(-0.5774), np.float64(-0.6793), np.float64(-0.8487), np.float64(-1.0528), np.float64(-1.2819), np.float64(-1.5325), np.float64(-1.8034), np.float64(-2.0944), np.float64(-2.405), np.float64(-2.7346)]",,True
84,"
                 __________**______________
                /                          \
        _______+_                     ______/_
       /         \                   /        \
   ___**_        sin_             __+_        cos_
  /      \           \           /    \           \
cos      cos         tan        +     log         cos
   \        \           \      / \       \           \
    X        X           X    X   X       1           1
",(((cos(X)**cos(X))+sin(tan(X)))**(((X+X)+log(1))/cos(cos(1)))),"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(44.6237), np.float64(6.3772), np.float64(2.671), np.float64(1.6439), np.float64(1.2441), np.float64(1.0714), np.float64(1.0068), np.float64(1.0062), np.float64(1.0516), np.float64(1.1371), np.float64(1.2643), np.float64(1.4409), np.float64(1.682), np.float64(2.0101), np.float64(2.4504), np.float64(3.0026), np.float64(3.5278)]",,True
85,"
                 __________*_
                /            \
         ______+_            tan_______
        /        \                     \
    ___*_        tan__               ___*_
   /     \            \             /     \
  **     tan           *           **     sin
 /  \       \         / \         /  \       \
1    1       1       X   X       X    X       1
",((((1**1)*tan(1))+tan((X*X)))*tan(((X**X)*sin(1)))),"[-3.4853, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.3702, 1.1506, 1.0944, 1.1158, 1.1972, 1.3411, 1.5652, 1.9103, 2.4686, 3.4853]",,True
86,"
            _______________-_
           /                 \
   _______**______           sin______
  /               \                   \
log_            ___/__              ___/__
    \          /      \            /      \
    cos      cos       +         log       **
       \        \     / \           \     /  \
        X        X   1   X           1   1    X
",((log(cos(X))**(cos(X)/(1+X)))-sin((log(1)/(1**X)))),"[np.float64(0.0), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",,True
87,"
cos___________
              \
       ________**_
      /           \
    cos__         sin_
         \            \
          **          tan
         /  \            \
        X    X            1
",cos((cos((X**X))**sin(tan(1)))),"[0.8575, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.793, 0.7428, 0.7232, 0.718, 0.7223, 0.7344, 0.7538, 0.7807, 0.8153, 0.8575]",,True
88,"
   ____________-______________
  /                           \
log_                     ______/_
    \                   /        \
    cos__           ___-__       sin__
         \         /      \           \
          **     cos       *           **
         /  \       \     / \         /  \
        X    X       1   X   1       X    X
",(log(cos((X**X)))-((cos(1)-(X*1))/sin((X**X)))),"[np.float64(1.2149), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(-1.0684), np.float64(-0.8725), np.float64(-0.6996), np.float64(-0.5309), np.float64(-0.3729), np.float64(-0.235), np.float64(-0.1262), np.float64(-0.0552), np.float64(-0.0315), np.float64(-0.0693)]",,True
89,"
                __________**__________
               /                      \
        ______+_                _______*______
       /        \              /              \
   ___*__       log__        log_           ___/__
  /      \           \           \         /      \
cos       -           *          sin     sin       *
   \     / \         / \            \       \     / \
    X   X   X       1   X            X       1   1   1
",(((cos(X)*(X-X))+log((1*X)))**(log(sin(X))*(sin(1)/(1*1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(inf)]",,False
90,"
   _______________+_______________
  /                               \
tan______                   _______-______
         \                 /              \
        __*__           __**_            __+__
       /     \         /     \          /     \
      -       -       +      tan       -       *
     / \     / \     / \        \     / \     / \
    1   X   1   X   X   X        1   1   X   X   X
",(tan(((1-X)*(1-X)))+(((X+X)**tan(1))-((1-X)+(X*X)))),"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(0.3336), np.float64(0.1571), np.float64(0.1654), np.float64(0.2757), np.float64(0.4529), np.float64(0.6794), np.float64(0.946), np.float64(1.2473), np.float64(1.5804), np.float64(1.9432)]",,True
91,"
                ________________/______________
               /                               \
        ______**______                    ______/______
       /              \                  /             \
   ___*_            ___/__           ___*__           __*_
  /     \          /      \         /      \         /    \
sin     sin      sin       **     cos       -       /     log
   \       \        \     /  \       \     / \     / \       \
    1       X        1   1    1       1   1   X   X   1       1
",(((sin(1)*sin(X))**(sin(1)/(1**1)))/((cos(1)*(1-X))/((X/1)*log(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",,True
92,"
sin_______________
                  \
            _______*______
           /              \
       ___**__           __*_
      /       \         /    \
    sin        /       -     cos
       \      / \     / \       \
        X    1   X   X   1       1
",sin(((sin(X)**(1/X))*((X-1)*cos(1)))),"[0.9592, nan, nan, nan, nan, nan, nan, nan, nan, nan, -0.0, -0.0, -0.0024, -0.0213, -0.0542, -0.0802, -0.0872, -0.0736, -0.0431, 0.0]",,True
93,"
                 ________________/_
                /                  \
        _______**______            cos_
       /               \               \
   ___+__            ___**__           tan_
  /      \          /       \              \
tan       **      tan        +             tan
   \     /  \        \      / \               \
    1   X    1        X    X   X               1
",(((tan(1)+(X**1))**(tan(X)**(X+X)))/cos(tan(tan(1)))),"[np.float64(1.0383), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(1.8737), np.float64(1.7871), np.float64(1.7843), np.float64(1.8287), np.float64(1.9247), np.float64(2.1013), np.float64(2.4335), np.float64(3.1352), np.float64(4.9993), np.float64(12.8857)]",,True
94,"
                __________*__________
               /                     \
        ______+_               _______**______
       /        \             /               \
   ___*__       tan_        tan__            __/_
  /      \          \            \          /    \
cos       /         log           +        /     log
   \     / \           \         / \      / \       \
    X   1   X           X       X   1    1   X       X
",(((cos(X)*(1/X))+tan(log(X)))*(tan((X+1))**((1/X)/log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, np.float64(0.5105), np.float64(0.5771), np.float64(-0.0189), np.float64(0.0132), np.float64(0.0013), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(inf)]",,False
95,"
sin_
    \
    cos_
        \
        log__
             \
              **
             /  \
            X    X
",sin(cos(log((X**X)))),"[0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.8349, 0.8179, 0.8069, 0.8035, 0.8064, 0.8136, 0.8229, 0.832, 0.8388, 0.8415]",,True
96,"
                __________*_
               /            \
        ______*_            tan______
       /        \                    \
    __/__       sin__              ___**__
   /     \           \            /       \
  -       -           +         cos        -
 / \     / \         / \           \      / \
X   1   1   X       X   1           X    1   X
",((((X-1)/(1-X))*sin((X+1)))*tan((cos(X)**(1-X)))),"[np.float64(-0.0), np.float64(-0.0458), np.float64(-0.1235), np.float64(-0.2365), np.float64(-0.3847), np.float64(-0.5628), np.float64(-0.7584), np.float64(-0.9531), np.float64(-1.1259), np.float64(-1.2604), np.float64(-1.3491), np.float64(-1.3942), np.float64(-1.4043), np.float64(-1.3905), np.float64(-1.3641), np.float64(-1.3348), np.float64(-1.312), np.float64(-1.3058), np.float64(-1.3308), np.float64(nan)]",,True
97,"
            ______________/__________
           /                         \
   _______-______              _______+_
  /              \            /         \
cos__           __/_        tan__       cos__
     \         /    \            \           \
      +       *     log           *           -
     / \     / \       \         / \         / \
    1   1   X   1       1       X   1       1   1
",((cos((1+1))-((X*1)/log(1)))/(tan((X*1))+cos((1-1)))),"[np.float64(-inf), np.float64(-inf), np.float64(-inf), np.float64(inf), np.float64(inf), np.float64(inf), np.float64(inf), np.float64(inf), np.float64(inf), np.float64(inf), np.float64(-inf), np.float64(-inf), np.float64(-inf), np.float64(-inf), np.float64(-inf), np.float64(-inf), np.float64(-inf), np.float64(-inf), np.float64(-inf), np.float64(-inf)]",inf,False
98,"
   ___________**______________
  /                           \
tan_                     ______/______
    \                   /             \
    cos_             __/__          ___-_
        \           /     \        /     \
        log        *       *     cos     sin
           \      / \     / \       \       \
            X    1   1   X   1       1       X
",(tan(cos(log(X)))**(((1*1)/(X*1))/(cos(1)-sin(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, np.float64(nan), np.float64(nan), np.float64(0.0), np.float64(0.0005), np.float64(0.0739), np.float64(0.0), np.float64(0.0097), np.float64(0.0575), np.float64(0.135), np.float64(0.2297)]",,True
99,"
   _________________**______________
  /                                 \
log______                      ______*______
         \                    /             \
       ___**__             __*_           ___/_
      /       \           /    \         /     \
    sin        **        /     tan     sin     log
       \      /  \      / \       \       \       \
        1    X    X    1   X       X       X       X
",(log((sin(1)**(X**X)))**(((1/X)*tan(X))*(sin(X)/log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), 0]",,True
