,tree,expresion,y_predict,mse,isValida
52,"
cos________________
                   \
              ______*________
             /               \
          __+_           _____+___
         /    \         /         \
       _*     sin     sin_        _+
      /  \       \        \      /  \
    138   X       X       154   49   40
",cos((((138*X)+sin(X))*(sin(154)+(49+40)))),"[-0.2608, 0.8943, -0.9874, 0.8497, -0.7521, 0.7982, -0.9454, 0.9741, -0.5095, -0.5005, 0.9652, 0.2548, -0.8756, -0.8432, -0.1818, 0.3786, 0.654, 0.7133, 0.5944, 0.2422, -0.3672, -0.9388, -0.7599, 0.3936, 0.9547, -0.3816, -0.7875, 0.8957, -0.1477, -0.6137, 0.9707, -0.9571, 0.7568, -0.5197, 0.3228, -0.1911, 0.1239, -0.1114, 0.1407, -0.198, 0.2695, -0.3411, 0.4001, -0.4349, 0.4346, -0.387, 0.2764, -0.0846, -0.2001, 0.557, -0.8892, 0.9877, -0.5997, -0.274, 0.9776, -0.5061, -0.7845, 0.5789, 0.9332, 0.0887, -0.7253, -0.9968, -0.9315, -0.83, -0.8402, -0.9515, -0.9813, -0.5826, 0.3746, 0.9975, -0.0119, -0.9789, 0.6066, 0.2199, -0.7488, 0.9407, -0.9779, 0.9514, -0.7964, 0.3495, 0.416, -0.9901, 0.482, 0.7865, -0.5952, -0.91, 0.0457, 0.8784, 0.9296, 0.4422, -0.148, -0.5956, -0.8536, -0.9675, -0.9991, -0.9947, -0.9811, -0.9697, -0.9634, -0.9603]",0.915,True
53,"
   ___________________*_
  /                     \
sin_______              cos_
          \                 \
         __-___             sin_
        /      \                \
      _+       _*_              sin_
     /  \     /   \                 \
    13   X   15   108               100
",(sin(((13+X)-(15*108)))*cos(sin(sin(100)))),"[0.5327, 0.4942, 0.4544, 0.4133, 0.371, 0.3276, 0.2833, 0.2382, 0.1924, 0.1461, 0.0993, 0.0523, 0.0051, -0.0421, -0.0892, -0.136, -0.1824, -0.2283, -0.2736, -0.3181, -0.3617, -0.4042, -0.4456, -0.4857, -0.5245, -0.5618, -0.5974, -0.6314, -0.6635, -0.6938, -0.7221, -0.7483, -0.7724, -0.7943, -0.814, -0.8313, -0.8463, -0.8588, -0.8689, -0.8765, -0.8817, -0.8843, -0.8844, -0.882, -0.8771, -0.8697, -0.8598, -0.8474, -0.8327, -0.8155, -0.7961, -0.7744, -0.7505, -0.7244, -0.6963, -0.6662, -0.6342, -0.6004, -0.5649, -0.5277, -0.4891, -0.4491, -0.4078, -0.3653, -0.3219, -0.2774, -0.2322, -0.1864, -0.14, -0.0932, -0.0461, 0.0011, 0.0483, 0.0953, 0.1421, 0.1885, 0.2343, 0.2795, 0.3238, 0.3673, 0.4097, 0.4509, 0.4909, 0.5295, 0.5665, 0.6019, 0.6357, 0.6676, 0.6976, 0.7256, 0.7516, 0.7754, 0.797, 0.8164, 0.8334, 0.848, 0.8603, 0.87, 0.8774, 0.8822]",0.9171,True
54,"
cos______________
                 \
            ______+_______
           /              \
       ___+_           ____*___
      /     \         /        \
    cos     cos     sin        _/
       \       \       \      /  \
        X       X       41   92   82
",cos(((cos(X)+cos(X))+(sin(41)*(92/82)))),"[0.6195, 0.6885, 0.7536, 0.8136, 0.867, 0.9128, 0.9499, 0.9772, 0.9941, 1.0, 0.9946, 0.9779, 0.9502, 0.9118, 0.8634, 0.8061, 0.7408, 0.6688, 0.5914, 0.5101, 0.426, 0.3407, 0.2553, 0.1711, 0.0891, 0.0102, -0.0649, -0.1355, -0.2011, -0.2615, -0.3164, -0.3657, -0.4094, -0.4476, -0.4804, -0.5078, -0.5301, -0.5475, -0.5599, -0.5676, -0.5705, -0.5688, -0.5624, -0.5512, -0.5351, -0.5142, -0.4881, -0.4567, -0.4199, -0.3777, -0.3298, -0.2764, -0.2174, -0.1531, -0.0838, -0.0099, 0.0681, 0.1494, 0.2332, 0.3183, 0.4038, 0.4883, 0.5705, 0.6491, 0.7226, 0.7897, 0.8493, 0.9, 0.9411, 0.9717, 0.9914, 0.9997, 0.9967, 0.9826, 0.958, 0.9234, 0.8798, 0.8282, 0.7699, 0.706, 0.6379, 0.5668, 0.4942, 0.421, 0.3486, 0.2778, 0.2095, 0.1445, 0.0835, 0.0269, -0.025, -0.0717, -0.1131, -0.149, -0.1795, -0.2044, -0.2238, -0.2376, -0.2458, -0.2486]",0.9189,True
55,"
cos__________
             \
       _______/______
      /              \
    sin_           ___/__
        \         /      \
        cos     cos       +_
           \       \     /  \
            X       X   X   193
",cos((sin(cos(X))/(cos(X)/(X+193)))),"[-0.7924, -0.6354, 0.6929, 0.854, -0.2095, -0.9669, -0.7665, -0.0759, 0.5257, 0.8456, 0.9583, 0.98, 0.9568, 0.8404, 0.5159, -0.0859, -0.7691, -0.9688, -0.234, 0.8269, 0.7502, -0.5351, -0.886, 0.4408, 0.8921, -0.4793, -0.8625, 0.5163, 0.8692, -0.4234, -0.9594, 0.0473, 0.9575, 0.6798, -0.2393, -0.8883, -0.974, -0.7107, -0.388, -0.1696, -0.1092, -0.2147, -0.4716, -0.8023, -0.9993, -0.7512, 0.0582, 0.8946, 0.7535, -0.4324, -0.9599, 0.2122, 0.9756, -0.286, -0.92, 0.515, 0.7736, -0.7308, -0.6048, 0.8262, 0.5785, -0.7495, -0.8048, 0.297, 0.9857, 0.7106, 0.0027, -0.5755, -0.8675, -0.9643, -0.9796, -0.9479, -0.8074, -0.437, 0.2075, 0.8598, 0.9032, 0.0074, -0.9452, -0.5211, 0.783, 0.6597, -0.7556, -0.6227, 0.8176, 0.5291, -0.8661, -0.505, 0.8292, 0.6681, -0.573, -0.9621, -0.1753, 0.7256, 0.9961, 0.7065, 0.2417, -0.133, -0.337, -0.3748]",0.9221,True
56,"
cos________________
                   \
              ______/_
             /        \
         ___-__       sin_
        /      \          \
      _*        -         sin
     /  \      / \           \
    24   99   X   X           X
",cos((((24*99)-(X-X))/sin(sin(X)))),"[0.5258, 0.6862, 0.9887, -0.9541, -0.6094, -0.9917, 0.4204, 0.6103, -0.875, -0.8699, -0.8328, -0.9105, 0.8272, -0.8232, 0.9797, -0.073, -0.9526, 0.8912, -0.9982, -0.9564, 0.932, 0.2871, -0.9879, -0.0466, 0.5563, 0.5607, 0.992, 0.3765, -0.1883, -0.1327, 0.2499, 0.9289, -0.9704, 0.9157, 0.1582, -0.1714, -0.4057, -0.9829, 0.7413, 0.6078, 0.9911, 0.7158, 0.0153, 0.7876, -0.8131, 0.9088, 0.8393, 0.9611, -0.3568, 0.9975, 0.9042, 0.1233, 0.1042, -0.4589, -0.8059, 0.0546, 0.0799, 0.4163, -0.758, -0.9855, -0.2956, 0.1536, -0.9453, -0.9892, 0.5595, -0.2038, -0.0814, 0.6841, -0.8283, -0.9871, -0.9844, 0.0441, 0.616, -0.5596, 0.0852, 0.383, -0.2254, -0.978, -0.8079, -0.3459, 0.4281, -0.9175, -0.9966, -0.9977, 0.999, -0.0249, -0.2974, 0.4652, 0.903, -0.9483, -0.3639, 0.724, -0.838, -0.9992, 0.8968, -0.9781, 0.167, -0.9999, 0.3402, 0.4856]",0.929,True
57,"
cos_
    \
    cos__________
                 \
              ____*__
             /       \
           _*_        -
          /   \      / \
        124   143   X   X
",cos(cos(((124*143)*(X-X)))),"[0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403, 0.5403]",0.9291,True
58,"
   ______________+__________
  /                         \
sin_                  _______*________
    \                /                \
    cos____        sin_           _____*_
           \           \         /       \
           _*          sin     sin_      sin
          /  \            \        \        \
        100   94           X       142       X
",(sin(cos((100*94)))+(sin(sin(X))*(sin(142)*sin(X)))),"[0.4374, 0.4161, 0.3964, 0.3785, 0.3625, 0.3487, 0.3369, 0.3273, 0.32, 0.3149, 0.3122, 0.3117, 0.3136, 0.3177, 0.3242, 0.3329, 0.3438, 0.3569, 0.372, 0.3891, 0.4081, 0.4289, 0.4511, 0.4748, 0.4996, 0.5254, 0.5517, 0.5784, 0.6052, 0.6316, 0.6573, 0.682, 0.7054, 0.727, 0.7465, 0.7638, 0.7783, 0.79, 0.7987, 0.8041, 0.8062, 0.8049, 0.8004, 0.7926, 0.7817, 0.7678, 0.7513, 0.7323, 0.7112, 0.6883, 0.6639, 0.6384, 0.6121, 0.5854, 0.5587, 0.5322, 0.5063, 0.4812, 0.4572, 0.4345, 0.4134, 0.3939, 0.3763, 0.3606, 0.347, 0.3355, 0.3262, 0.3192, 0.3144, 0.312, 0.3118, 0.314, 0.3184, 0.3252, 0.3342, 0.3454, 0.3587, 0.3741, 0.3915, 0.4107, 0.4317, 0.4542, 0.478, 0.503, 0.5288, 0.5552, 0.5819, 0.6086, 0.635, 0.6606, 0.6851, 0.7083, 0.7297, 0.7489, 0.7658, 0.78, 0.7913, 0.7996, 0.8045, 0.8062]",0.9599,True
59,"
cos______________
                 \
       ___________/_
      /             \
    sin____         cos____
           \               \
           _-_             _-_
          /   \           /   \
        151   168       152   155
",cos((sin((151-168))/cos((152-155)))),"[0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644, 0.5644]",0.9602,True
60,"
cos__________
             \
       _______+________
      /                \
    cos_             ___+___
        \           /       \
        sin       _-        _-
           \     /  \      /  \
            X   72   97   62   89
",cos((cos(sin(X))+((72-97)+(62-89)))),"[0.4817, 0.4634, 0.4461, 0.4301, 0.4156, 0.4028, 0.3918, 0.3828, 0.3758, 0.3709, 0.3683, 0.3678, 0.3696, 0.3736, 0.3798, 0.388, 0.3983, 0.4104, 0.4242, 0.4397, 0.4565, 0.4744, 0.4934, 0.513, 0.5331, 0.5534, 0.5736, 0.5936, 0.613, 0.6317, 0.6494, 0.6659, 0.6811, 0.6948, 0.7069, 0.7173, 0.726, 0.7328, 0.7378, 0.7409, 0.7421, 0.7414, 0.7388, 0.7343, 0.728, 0.7198, 0.7098, 0.6981, 0.6848, 0.67, 0.6538, 0.6364, 0.618, 0.5987, 0.5789, 0.5587, 0.5384, 0.5182, 0.4984, 0.4793, 0.461, 0.4439, 0.4281, 0.4138, 0.4013, 0.3905, 0.3817, 0.375, 0.3705, 0.3681, 0.368, 0.37, 0.3743, 0.3807, 0.3893, 0.3997, 0.4121, 0.4262, 0.4418, 0.4587, 0.4769, 0.4959, 0.5156, 0.5357, 0.556, 0.5763, 0.5962, 0.6155, 0.634, 0.6516, 0.6679, 0.6829, 0.6964, 0.7083, 0.7186, 0.727, 0.7336, 0.7383, 0.7412, 0.7422]",0.9632,True
61,"
cos_________________
                    \
               ______/_
              /        \
          ___+__       sin_
         /      \          \
       _*        *         sin_
      /  \      / \            \
    134   91   X   X           139
",cos((((134*91)+(X*X))/sin(sin(139)))),"[0.8196, 0.9051, 0.9665, 0.9975, 0.992, 0.945, 0.8533, 0.716, 0.5354, 0.3175, 0.0721, -0.1864, -0.4405, -0.6695, -0.8521, -0.9675, -0.9988, -0.9353, -0.7754, -0.5283, -0.2152, 0.1313, 0.4698, 0.7548, 0.9427, 0.999, 0.9061, 0.6684, 0.3159, -0.0981, -0.5027, -0.8215, -0.9872, -0.9569, -0.7257, -0.3327, 0.1422, 0.5918, 0.9056, 0.9975, 0.8322, 0.4411, -0.0782, -0.5829, -0.9227, -0.9862, -0.7407, -0.2519, 0.3276, 0.8022, 0.9994, 0.8357, 0.3574, -0.2642, -0.7889, -0.9999, -0.7972, -0.2515, 0.4105, 0.8953, 0.9729, 0.5921, -0.079, -0.7178, -0.9992, -0.765, -0.1225, 0.5927, 0.9855, 0.8228, 0.1814, -0.5731, -0.9874, -0.7952, -0.0998, 0.6655, 1.0, 0.6671, -0.1243, -0.8351, -0.9582, -0.3886, 0.4717, 0.9838, 0.7466, -0.0741, -0.8415, -0.9344, -0.26, 0.6362, 0.9968, 0.4971, -0.4431, -0.9924, -0.6423, 0.3035, 0.9695, 0.7137, -0.2355, -0.9578]",0.9702,True
62,"
   ______________-_
  /                \
cos_               sin_
    \                  \
    sin___             sin__
          \                 \
          _+_                /
         /   \              / \
        88   117           X   27
",(cos(sin((88+117)))-sin(sin((X/27)))),"[0.7181, 0.7162, 0.7142, 0.7122, 0.7102, 0.7083, 0.7063, 0.7043, 0.7024, 0.7004, 0.6984, 0.6964, 0.6945, 0.6925, 0.6905, 0.6886, 0.6866, 0.6846, 0.6827, 0.6807, 0.6787, 0.6768, 0.6748, 0.6729, 0.6709, 0.6689, 0.667, 0.665, 0.663, 0.6611, 0.6591, 0.6572, 0.6552, 0.6533, 0.6513, 0.6493, 0.6474, 0.6454, 0.6435, 0.6415, 0.6396, 0.6376, 0.6357, 0.6337, 0.6318, 0.6298, 0.6279, 0.626, 0.624, 0.6221, 0.6201, 0.6182, 0.6163, 0.6143, 0.6124, 0.6104, 0.6085, 0.6066, 0.6046, 0.6027, 0.6008, 0.5989, 0.5969, 0.595, 0.5931, 0.5911, 0.5892, 0.5873, 0.5854, 0.5835, 0.5816, 0.5796, 0.5777, 0.5758, 0.5739, 0.572, 0.5701, 0.5682, 0.5663, 0.5644, 0.5625, 0.5606, 0.5587, 0.5568, 0.5549, 0.553, 0.5511, 0.5492, 0.5473, 0.5454, 0.5435, 0.5416, 0.5397, 0.5378, 0.536, 0.5341, 0.5322, 0.5303, 0.5285, 0.5266]",0.9743,True
63,"
cos___________________
                      \
             __________-_______
            /                  \
        ___/____             ___-_
       /        \           /     \
      *         _-_        +      cos
     / \       /   \      / \        \
    X   45   171   194   X   81       35
",cos((((X*45)/(171-194))-((X+81)-cos(35)))),"[-0.9993, -0.981, -0.9384, -0.8725, -0.7849, -0.6778, -0.5538, -0.4161, -0.2681, -0.1134, 0.0442, 0.2006, 0.352, 0.4947, 0.6251, 0.74, 0.8365, 0.9122, 0.9652, 0.9943, 0.9987, 0.9783, 0.9335, 0.8656, 0.7762, 0.6674, 0.5421, 0.4034, 0.2546, 0.0995, -0.0581, -0.2142, -0.365, -0.5068, -0.6359, -0.7493, -0.844, -0.9178, -0.9688, -0.9957, -0.9979, -0.9753, -0.9284, -0.8585, -0.7673, -0.657, -0.5304, -0.3906, -0.2411, -0.0856, 0.072, 0.2278, 0.378, 0.5187, 0.6466, 0.7584, 0.8514, 0.9233, 0.9722, 0.9969, 0.9969, 0.9721, 0.9232, 0.8513, 0.7583, 0.6464, 0.5185, 0.3777, 0.2276, 0.0717, -0.0859, -0.2413, -0.3908, -0.5306, -0.6572, -0.7675, -0.8587, -0.9285, -0.9753, -0.9979, -0.9957, -0.9687, -0.9177, -0.8439, -0.7491, -0.6357, -0.5066, -0.3648, -0.214, -0.0578, 0.0997, 0.2548, 0.4036, 0.5424, 0.6676, 0.7763, 0.8657, 0.9336, 0.9783, 0.9987]",0.9774,True
64,"
cos_
    \
    cos_
        \
        sin_
            \
            sin_
                \
                104
",cos(cos(sin(sin(104)))),"[0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813, 0.5813]",0.9827,True
65,"
cos____________
               \
       _________+______
      /                \
    cos_              __/_
        \            /    \
        cos_        +     sin
            \      / \       \
            111   X   X       X
",cos((cos(cos(111))+((X+X)/sin(X)))),"[-0.9938, -0.9874, -0.978, -0.965, -0.9475, -0.9248, -0.8959, -0.8597, -0.8148, -0.76, -0.6937, -0.6144, -0.5204, -0.4103, -0.2829, -0.1375, 0.0253, 0.2035, 0.3923, 0.5831, 0.762, 0.9081, 0.992, 0.9764, 0.8208, 0.4939, 0.003, -0.5594, -0.9619, -0.8497, -0.012, 0.9388, 0.3705, -0.9993, 0.8972, -0.9953, -0.7785, 0.4991, -0.6647, -0.8249, 0.0223, -0.0529, 0.1862, -0.0859, 0.9331, 0.8927, -0.9036, 0.9887, -0.6322, -0.7492, 0.4062, 0.9905, 0.773, 0.2026, -0.3524, -0.7386, -0.9408, -0.9999, -0.9669, -0.8849, -0.7842, -0.6845, -0.5975, -0.5295, -0.4836, -0.461, -0.4619, -0.4856, -0.531, -0.5959, -0.6768, -0.768, -0.8607, -0.9418, -0.9929, -0.9903, -0.9059, -0.7125, -0.3938, 0.0377, 0.5159, 0.899, 0.979, 0.5717, -0.2621, -0.9581, -0.6229, 0.6689, 0.6658, -0.9659, 0.6292, -0.649, 0.9955, 0.7744, 0.7134, 0.9926, 0.8548, -0.4025, 0.9727, 0.295]",0.9838,True
66,"
cos________________
                   \
              ______-______
             /             \
       _____/__           __*_
      /        \         /    \
    cos_        *       /     cos_
        \      / \     / \        \
        107   X   X   X   X       151
",cos(((cos(107)/(X*X))-((X/X)*cos(151)))),"[1.0, 0.9956, 0.9844, 0.9691, 0.9517, 0.9334, 0.9149, 0.8967, 0.8792, 0.8624, 0.8464, 0.8314, 0.8173, 0.804, 0.7916, 0.78, 0.7691, 0.7589, 0.7494, 0.7405, 0.7321, 0.7243, 0.7169, 0.71, 0.7035, 0.6974, 0.6917, 0.6863, 0.6812, 0.6764, 0.6719, 0.6676, 0.6635, 0.6597, 0.656, 0.6525, 0.6493, 0.6461, 0.6432, 0.6404, 0.6377, 0.6351, 0.6327, 0.6303, 0.6281, 0.626, 0.6239, 0.622, 0.6201, 0.6184, 0.6166, 0.615, 0.6134, 0.6119, 0.6105, 0.6091, 0.6077, 0.6065, 0.6052, 0.604, 0.6029, 0.6018, 0.6007, 0.5997, 0.5987, 0.5977, 0.5968, 0.5959, 0.595, 0.5942, 0.5934, 0.5926, 0.5919, 0.5911, 0.5904, 0.5897, 0.5891, 0.5884, 0.5878, 0.5872, 0.5866, 0.586, 0.5855, 0.5849, 0.5844, 0.5839, 0.5834, 0.5829, 0.5824, 0.582, 0.5815, 0.5811, 0.5807, 0.5803, 0.5799, 0.5795, 0.5791, 0.5788, 0.5784, 0.578]",0.9852,True
67,"
cos_____________
                \
       __________-______
      /                 \
    sin___             __/_
          \           /    \
          _*_        +     cos
         /   \      / \       \
        77   142   X   X       X
",cos((sin((77*142))-((X+X)/cos(X)))),"[-0.9244, -0.9862, -0.6582, 0.1471, 0.9565, 0.3338, -0.9635, 0.8771, 0.9946, 0.9255, 0.9996, -0.2434, -0.5319, -0.9561, -0.4363, -0.489, -0.0896, 0.9982, 0.2715, -0.6056, -0.9788, -0.9368, -0.6901, -0.3849, -0.0954, 0.1496, 0.3444, 0.4935, 0.6043, 0.6848, 0.7416, 0.7801, 0.8041, 0.8164, 0.8183, 0.8106, 0.7928, 0.7641, 0.7226, 0.666, 0.5918, 0.4967, 0.3779, 0.233, 0.0611, -0.1362, -0.3526, -0.5754, -0.7823, -0.9392, -0.9999, -0.9109, -0.6265, -0.1423, 0.453, 0.9236, 0.9095, 0.1765, -0.8227, -0.7187, 0.7664, 0.1845, -0.625, 0.329, 0.9584, 0.9546, 0.0795, 0.4445, 0.3699, -0.9283, 0.522, 0.1769, -0.0299, -0.8027, -0.9109, -0.8659, -0.6914, 0.9363, -0.7045, -0.2467, 0.9904, 0.3396, -0.699, -0.9911, -0.6117, -0.0033, 0.5217, 0.8491, 0.9864, 0.987, 0.9084, 0.7959, 0.6801, 0.5791, 0.5031, 0.4569, 0.4421, 0.4588, 0.506, 0.5806]",0.9959,True
68,"
sin__________
             \
       _______/______
      /              \
    sin__          ___/_
         \        /     \
          +     sin     cos
         / \       \       \
        2   X       X       95
",sin((sin((2+X))/(sin(X)/cos(95)))),"[0.1221, 0.074, 0.0285, -0.0147, -0.0559, -0.0954, -0.1335, -0.1703, -0.2062, -0.2412, -0.2756, -0.3095, -0.343, -0.3764, -0.4097, -0.4431, -0.4768, -0.5107, -0.5452, -0.5802, -0.6159, -0.6525, -0.6898, -0.7281, -0.7672, -0.8071, -0.8472, -0.8871, -0.9254, -0.96, -0.9871, -0.9999, -0.9863, -0.9238, -0.7716, -0.4562, 0.125, 0.8909, 0.1645, 0.9557, -0.9581, 0.9902, 0.0464, -0.7556, 0.2724, 0.8123, 0.9847, 0.9895, 0.9258, 0.8374, 0.7433, 0.6514, 0.5649, 0.4846, 0.4106, 0.3423, 0.2793, 0.2209, 0.1665, 0.1157, 0.0679, 0.0227, -0.0202, -0.0612, -0.1005, -0.1384, -0.1751, -0.2108, -0.2457, -0.28, -0.3139, -0.3474, -0.3808, -0.4141, -0.4475, -0.4812, -0.5152, -0.5497, -0.5848, -0.6207, -0.6573, -0.6948, -0.7332, -0.7724, -0.8123, -0.8525, -0.8922, -0.9302, -0.9641, -0.9898, -1.0, -0.9815, -0.9102, -0.7416, -0.3975, 0.2233, 0.9563, -0.216, -0.1664, -0.994]",0.9982,True
69,"
   ___________*_
  /             \
cos_            sin_________
    \                       \
    sin_                 ____/_
        \               /      \
        sin           _+_      sin
           \         /   \        \
            X       84   126       98
",(cos(sin(sin(X)))*sin(((84+126)/sin(98)))),"[-0.7114, -0.6993, -0.6885, -0.679, -0.6707, -0.6635, -0.6576, -0.6529, -0.6493, -0.6468, -0.6455, -0.6453, -0.6462, -0.6482, -0.6513, -0.6556, -0.6611, -0.6677, -0.6756, -0.6847, -0.695, -0.7065, -0.7193, -0.7332, -0.7482, -0.7642, -0.781, -0.7986, -0.8167, -0.835, -0.8533, -0.8713, -0.8888, -0.9052, -0.9204, -0.9339, -0.9456, -0.9551, -0.9621, -0.9665, -0.9683, -0.9672, -0.9635, -0.9571, -0.9483, -0.9372, -0.9241, -0.9093, -0.8932, -0.876, -0.8581, -0.8398, -0.8214, -0.8033, -0.7856, -0.7685, -0.7523, -0.737, -0.7228, -0.7097, -0.6979, -0.6872, -0.6778, -0.6697, -0.6627, -0.6569, -0.6523, -0.6489, -0.6466, -0.6454, -0.6453, -0.6464, -0.6485, -0.6518, -0.6563, -0.6619, -0.6687, -0.6767, -0.6859, -0.6964, -0.7081, -0.721, -0.7351, -0.7502, -0.7663, -0.7833, -0.8009, -0.8191, -0.8374, -0.8557, -0.8737, -0.891, -0.9073, -0.9223, -0.9356, -0.947, -0.9561, -0.9628, -0.9669, -0.9683]",1.0011,True
70,"
sin_
    \
    cos_
        \
        sin____
               \
               _+
              /  \
            119   58
",sin(cos(sin((119+58)))),"[0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964, 0.5964]",1.0033,True
71,"
   _____________*_
  /               \
sin_              cos________
    \                        \
    cos_                  ____*_
        \                /      \
        cos_            /_      cos
            \          /  \        \
            144       X   197       X
",(sin(cos(cos(144)))*cos(((X/197)*cos(X)))),"[0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6004, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6003, 0.6002, 0.6002, 0.6002, 0.6002, 0.6002, 0.6002, 0.6002, 0.6001, 0.6001, 0.6001, 0.6001, 0.6001, 0.6001, 0.6001, 0.6001, 0.6001]",1.0086,True
